timestamp,temperature,visibility,uvIndex,drivingDifficultyIndex,precip6Hour,relativeHumidity,snow6Hour,snowMtd,windSpeed
2022-03-05 23:00:00,-1.8,16.09,0,0,0.0,88.2,0.0,0.1,15.5
2022-03-06 00:00:00,-2.3,16.09,0,0,0.0,87.8,0.0,0.1,15.1
2022-03-06 01:00:00,-2.4,16.09,0,0,0.0,86.9,0.0,0.1,14.8
2022-03-06 02:00:00,-2.7,16.09,0,0,0.0,86.9,0.0,0.1,16.2
2022-03-06 03:00:00,-2.7,16.09,0,0,0.0,87.3,0.0,0.1,16.2
2022-03-06 04:00:00,-2.6,16.09,0,0,0.0,89.1,0.0,0.1,17.6
2022-03-06 05:00:00,-2.1,16.09,0,0,0.0,88.6,0.0,0.1,17.6
2022-03-06 06:00:00,-2.1,16.09,0,0,0.0,88.6,0.0,0.1,17.6
2022-03-06 07:00:00,-1.0,16.09,0,0,0.0,83.5,0.0,0.1,16.9
2022-03-06 08:00:00,0.7,16.09,0,0,0.0,77.4,0.0,0.1,16.9
2022-03-06 09:00:00,1.9,16.09,1,0,0.0,72.9,0.0,0.1,14.4
2022-03-06 10:00:00,2.6,16.09,1,0,0.0,70.1,0.0,0.1,20.2
2022-03-06 11:00:00,3.5,16.09,1,0,0.0,65.0,0.0,0.1,18.0
2022-03-06 12:00:00,4.0,16.09,1,0,0.0,60.3,0.0,0.1,15.8
2022-03-06 13:00:00,4.2,16.09,0,0,0.0,57.6,0.0,0.1,18.4
2022-03-06 14:00:00,4.0,16.09,0,0,0.0,59.7,0.0,0.1,20.9
2022-03-06 15:00:00,3.4,16.09,0,0,0.0,64.0,0.0,0.1,18.4
2022-03-06 16:00:00,2.6,16.09,0,0,0.0,67.0,0.0,0.1,22.0
2022-03-06 17:00:00,2.0,16.09,0,0,0.0,70.4,0.0,0.1,18.7
2022-03-06 18:00:00,1.6,16.09,0,0,0.0,73.7,0.0,0.1,11.9
2022-03-06 19:00:00,1.3,16.09,0,0,0.0,76.7,0.0,0.1,11.5
2022-03-06 20:00:00,1.1,16.09,0,0,0.0,78.6,0.0,0.1,14.0
2022-03-06 21:00:00,1.0,16.09,0,0,0.1,80.2,0.1,0.2,14.8
2022-03-06 22:00:00,0.5,16.09,0,0,0.1,84.7,0.1,0.2,11.2
2022-03-06 23:00:00,-0.3,16.09,0,0,0.0,91.3,0.0,0.1,12.2
2022-03-07 00:00:00,0.1,16.09,0,0,0.0,90.4,0.0,0.1,11.5
2022-03-07 01:00:00,0.4,16.09,0,0,0.0,86.5,0.0,0.1,12.6
2022-03-07 02:00:00,-0.4,16.09,0,0,0.0,83.1,0.0,0.1,12.6
2022-03-07 03:00:00,0.3,16.09,0,0,0.0,76.3,0.0,0.1,13.0
2022-03-07 04:00:00,0.2,16.09,0,0,0.0,78.6,0.0,0.1,9.4
2022-03-07 05:00:00,0.2,16.09,0,0,0.0,78.6,0.0,0.1,9.0
2022-03-07 06:00:00,0.4,16.09,0,0,0.0,74.8,0.0,0.1,14.0
2022-03-07 07:00:00,0.5,16.09,0,0,0.0,73.3,0.0,0.1,17.6
2022-03-07 08:00:00,0.7,16.09,0,0,0.0,70.8,0.0,0.1,13.3
2022-03-07 09:00:00,1.0,16.09,0,0,0.0,69.7,0.0,0.1,12.2
2022-03-07 10:00:00,1.1,16.09,0,0,0.0,66.3,0.0,0.1,16.2
2022-03-07 11:00:00,1.3,16.09,0,0,0.0,67.0,0.0,0.1,13.0
2022-03-07 12:00:00,1.0,16.09,0,0,0.0,67.0,0.0,0.1,14.4
2022-03-07 13:00:00,0.8,16.09,0,0,0.0,68.0,0.0,0.1,10.8
2022-03-07 14:00:00,0.3,16.09,0,0,0.0,69.7,0.0,0.1,11.2
2022-03-07 15:00:00,-0.5,16.09,0,0,0.0,71.5,0.0,0.1,11.9
2022-03-07 16:00:00,-1.2,16.09,0,0,0.0,72.2,0.0,0.1,11.2
2022-03-07 17:00:00,-1.7,16.09,0,0,0.0,72.9,0.0,0.1,13.3
2022-03-07 18:00:00,-2.5,16.09,0,0,0.0,70.4,0.0,0.1,13.7
2022-03-07 19:00:00,-2.6,16.09,0,0,0.0,69.0,0.0,0.1,10.8
2022-03-07 20:00:00,-2.7,16.09,0,0,0.0,66.7,0.0,0.1,11.2
2022-03-07 21:00:00,-2.7,16.09,0,0,0.0,67.0,0.0,0.1,13.3
2022-03-07 22:00:00,-2.6,16.09,0,0,0.0,69.4,0.0,0.1,13.0
2022-03-07 23:00:00,-2.6,16.09,0,0,0.0,71.8,0.0,0.1,14.0
2022-03-08 00:00:00,-2.5,16.09,0,0,0.0,72.2,0.0,0.1,14.0
2022-03-08 01:00:00,-2.6,16.09,0,72,0.2,72.9,0.2,0.4,17.6
2022-03-08 02:00:00,-3.0,1.79,0,75,0.5,76.7,0.8,1.0,15.5
2022-03-08 03:00:00,-3.2,2.06,0,75,0.9,86.9,1.2,1.4,18.0
2022-03-08 04:00:00,-3.1,1.22,0,75,1.3,86.5,1.8,1.9,18.4
2022-03-08 05:00:00,-3.1,1.16,0,75,1.8,89.5,2.5,2.6,19.4
2022-03-08 06:00:00,-2.9,1.27,0,75,2.1,90.4,2.8,2.7,22.0
2022-03-08 07:00:00,-2.5,0.5,0,75,2.3,91.8,3.2,3.2,20.2
2022-03-08 08:00:00,-2.3,1.02,0,75,2.6,90.9,3.2,3.6,20.2
2022-03-08 09:00:00,-2.3,0.96,0,75,2.9,90.9,3.4,4.2,20.2
2022-03-08 10:00:00,-2.2,1.65,0,75,2.8,90.4,3.2,4.4,19.1
2022-03-08 11:00:00,-2.0,2.09,0,75,2.5,90.4,2.7,4.5,18.0
2022-03-08 12:00:00,-1.7,6.44,0,75,2.4,90.9,2.6,4.5,17.6
2022-03-08 13:00:00,-1.9,6.44,0,0,1.8,93.2,1.9,4.3,14.4
2022-03-08 14:00:00,-1.8,1.67,0,66,1.2,93.7,1.3,4.0,10.4
2022-03-08 15:00:00,-2.0,4.77,0,85,0.9,94.1,0.8,3.9,13.3
2022-03-08 16:00:00,-2.1,3.39,0,91,1.3,94.6,0.8,4.2,12.6
2022-03-08 17:00:00,-2.0,3.15,0,66,1.2,93.7,0.6,4.3,13.0
2022-03-08 18:00:00,-2.1,6.72,0,69,0.6,93.2,0.5,4.3,13.7
2022-03-08 19:00:00,-2.3,16.07,0,66,0.5,92.3,0.5,4.2,16.6
2022-03-08 20:00:00,-2.4,14.32,0,0,0.4,92.3,0.4,4.3,11.2
2022-03-08 21:00:00,-2.5,3.51,0,85,0.6,93.2,0.3,4.2,9.7
2022-03-08 22:00:00,-2.5,16.09,0,91,1.3,92.3,0.3,4.3,9.4
2022-03-08 23:00:00,-2.7,16.09,0,0,1.1,91.8,0.3,4.3,13.0
2022-03-09 00:00:00,-2.5,16.09,0,0,0.2,90.4,0.0,4.2,14.8
2022-03-09 01:00:00,-2.8,16.09,0,0,0.0,90.0,0.0,4.2,12.6
2022-03-09 02:00:00,-3.1,16.09,0,0,0.0,90.9,0.0,4.2,15.1
2022-03-09 03:00:00,-3.1,6.6,0,0,0.0,93.7,0.0,4.2,14.0
2022-03-09 04:00:00,-3.2,6.44,0,0,0.0,93.7,0.0,4.2,11.9
2022-03-09 05:00:00,-3.3,7.49,0,0,0.0,93.7,0.0,4.2,14.0
2022-03-09 06:00:00,-3.2,7.7,0,0,0.0,92.7,0.0,4.2,15.8
2022-03-09 07:00:00,-2.9,16.09,0,0,0.0,88.6,0.0,4.2,16.2
2022-03-09 08:00:00,-2.6,16.09,0,0,0.0,86.5,0.0,4.2,18.0
2022-03-09 09:00:00,-2.4,16.09,0,0,0.0,81.8,0.0,4.2,18.4
2022-03-09 10:00:00,-1.9,16.09,1,0,0.0,71.8,0.0,4.2,20.9
2022-03-09 11:00:00,-1.9,16.09,1,0,0.0,69.4,0.0,4.2,23.8
2022-03-09 12:00:00,-1.8,16.09,1,0,0.0,62.1,0.0,4.2,18.0
2022-03-09 13:00:00,-1.9,16.09,0,0,0.0,62.5,0.0,4.2,16.9
2022-03-09 14:00:00,-2.3,16.09,0,0,0.0,61.5,0.0,4.2,17.3
2022-03-09 15:00:00,-2.7,16.09,0,0,0.0,61.8,0.0,4.2,16.6
2022-03-09 16:00:00,-3.2,16.09,0,0,0.0,63.1,0.0,4.2,12.2
2022-03-09 17:00:00,-3.9,16.09,0,0,0.0,66.3,0.0,4.2,11.5
2022-03-09 18:00:00,-3.8,16.09,0,0,0.0,68.0,0.0,4.2,12.2
2022-03-09 19:00:00,-3.6,16.09,0,0,0.0,66.0,0.0,4.2,14.4
2022-03-09 20:00:00,-3.5,16.09,0,0,0.0,62.5,0.0,4.2,13.7
2022-03-09 21:00:00,-3.8,16.09,0,0,0.0,61.2,0.0,4.2,14.4
2022-03-09 22:00:00,-4.1,16.09,0,0,0.0,54.0,0.0,4.2,14.0
2022-03-09 23:00:00,-4.5,16.09,0,0,0.0,53.7,0.0,4.2,13.7
2022-03-10 00:00:00,-4.2,16.09,0,0,0.0,47.9,0.0,4.2,16.9
2022-03-10 01:00:00,-4.3,16.09,0,0,0.0,51.9,0.0,4.2,15.5
2022-03-10 02:00:00,-4.0,16.09,0,0,0.0,51.4,0.0,4.2,20.2
2022-03-10 03:00:00,-4.1,16.09,0,0,0.0,58.8,0.0,4.2,15.5
2022-03-10 04:00:00,-4.0,16.09,0,0,0.0,60.9,0.0,4.2,16.6
2022-03-10 05:00:00,-3.4,16.09,0,0,0.0,64.0,0.0,4.2,18.7
2022-03-10 06:00:00,-2.8,16.09,0,0,0.0,68.7,0.0,4.2,19.4
2022-03-10 07:00:00,-1.8,16.09,0,0,0.0,71.8,0.0,4.2,17.6
2022-03-10 08:00:00,-0.6,16.09,1,0,0.0,70.4,0.0,4.2,20.5
2022-03-10 09:00:00,0.1,16.09,1,0,0.0,69.7,0.0,4.2,23.4
2022-03-10 10:00:00,0.4,16.09,1,0,0.0,70.1,0.0,4.2,23.4
2022-03-10 11:00:00,0.7,16.09,1,0,0.0,69.0,0.0,4.2,23.4
2022-03-10 12:00:00,1.0,16.09,1,0,0.0,67.3,0.0,4.2,24.1
2022-03-10 13:00:00,0.8,16.09,0,0,0.0,69.0,0.0,4.2,25.6
2022-03-10 14:00:00,0.6,16.09,0,0,0.0,71.5,0.0,4.2,24.1
2022-03-10 15:00:00,0.3,16.09,0,0,0.0,72.9,0.0,4.2,20.5
2022-03-10 16:00:00,-0.1,16.09,0,0,0.0,70.1,0.0,4.2,21.2
2022-03-10 17:00:00,-0.1,16.09,0,0,0.0,71.1,0.0,4.2,21.2
2022-03-10 18:00:00,0.1,16.09,0,0,0.0,72.2,0.0,4.2,23.8
2022-03-10 19:00:00,0.1,16.09,0,0,0.0,74.8,0.0,4.2,20.9
2022-03-10 20:00:00,0.1,16.09,0,0,0.0,79.4,0.0,4.2,18.7
2022-03-10 21:00:00,0.3,16.09,0,0,0.0,82.2,0.0,4.2,20.9
2022-03-10 22:00:00,0.5,16.09,0,0,0.0,83.9,0.0,4.2,23.0
2022-03-10 23:00:00,0.5,16.09,0,0,0.0,83.5,0.0,4.2,22.0
2022-03-11 00:00:00,0.7,16.09,0,0,0.0,83.1,0.0,4.2,19.1
2022-03-11 01:00:00,0.9,16.09,0,0,0.0,82.2,0.0,4.2,17.3
2022-03-11 02:00:00,0.9,16.09,0,0,0.0,83.5,0.0,4.2,19.8
2022-03-11 03:00:00,0.9,16.09,0,0,0.0,83.9,0.0,4.2,18.7
2022-03-11 04:00:00,0.8,16.09,0,0,0.0,84.3,0.0,4.2,17.6
2022-03-11 05:00:00,0.3,16.09,0,0,0.0,86.9,0.0,4.2,20.9
2022-03-11 06:00:00,0.8,16.09,0,0,0.0,85.6,0.0,4.2,21.6
2022-03-11 07:00:00,1.4,16.09,0,0,0.0,84.3,0.0,4.2,19.1
2022-03-11 08:00:00,2.0,16.09,0,0,0.0,81.4,0.0,4.2,19.8
2022-03-11 09:00:00,2.8,16.09,1,0,0.0,77.1,0.0,4.2,21.6
2022-03-11 10:00:00,3.5,16.09,1,0,0.0,71.8,0.0,4.2,19.8
2022-03-11 11:00:00,4.0,16.09,1,0,0.0,68.7,0.0,4.2,18.0
2022-03-11 12:00:00,4.4,16.09,1,0,0.0,65.0,0.0,4.2,20.2
2022-03-11 13:00:00,4.2,16.09,0,0,0.0,67.3,0.0,4.2,19.4
2022-03-11 14:00:00,3.7,16.09,0,0,0.0,69.0,0.0,4.2,17.6
2022-03-11 15:00:00,2.9,16.09,0,0,0.0,71.1,0.0,4.2,17.6
2022-03-11 16:00:00,2.0,16.09,0,0,0.0,75.9,0.0,4.2,14.8
2022-03-11 17:00:00,1.3,16.09,0,0,0.0,79.8,0.0,4.2,13.0
2022-03-11 18:00:00,1.0,16.09,0,0,0.0,81.4,0.0,4.2,11.2
2022-03-11 19:00:00,0.6,16.09,0,0,0.0,82.2,0.0,4.2,10.1
2022-03-11 20:00:00,0.5,16.09,0,0,0.0,83.9,0.0,4.2,7.6
2022-03-11 21:00:00,0.4,16.09,0,0,0.0,84.7,0.0,4.2,10.8
2022-03-11 22:00:00,0.1,16.09,0,0,0.0,86.0,0.0,4.2,10.8
2022-03-11 23:00:00,-0.1,16.09,0,0,0.0,86.9,0.0,4.2,7.2
2022-03-12 00:00:00,0.1,16.09,0,0,0.0,84.7,0.0,4.2,6.5
2022-03-12 01:00:00,-0.7,16.09,0,0,0.0,88.6,0.0,4.2,4.7
2022-03-12 02:00:00,-0.9,16.09,0,0,0.0,90.4,0.0,4.2,8.3
2022-03-12 03:00:00,-1.2,15.73,0,0,0.0,90.4,0.0,4.2,7.6
2022-03-12 04:00:00,-1.7,13.59,0,0,0.0,92.3,0.0,4.2,6.8
2022-03-12 05:00:00,-2.1,10.21,0,0,0.0,93.2,0.0,4.2,6.5
2022-03-12 06:00:00,-1.3,11.88,0,0,0.0,93.7,0.0,4.2,3.6
2022-03-12 07:00:00,1.4,16.09,0,0,0.0,78.2,0.0,4.2,2.5
2022-03-12 08:00:00,2.8,16.09,1,0,0.0,72.6,0.0,4.2,2.2
2022-03-12 09:00:00,3.9,16.09,1,0,0.0,69.0,0.0,4.2,4.0
2022-03-12 10:00:00,4.2,16.09,1,0,0.0,68.7,0.0,4.2,5.8
2022-03-12 11:00:00,4.7,16.09,1,0,0.0,67.0,0.0,4.2,7.6
2022-03-12 12:00:00,4.8,16.09,1,0,0.0,67.0,0.0,4.2,7.2
2022-03-12 13:00:00,4.6,16.09,0,0,0.0,67.0,0.0,4.2,7.6
2022-03-12 14:00:00,4.0,16.09,0,0,0.0,70.1,0.0,4.2,9.0
2022-03-12 15:00:00,3.5,16.09,0,0,0.0,71.5,0.0,4.2,10.1
2022-03-12 16:00:00,2.9,16.09,0,0,0.0,72.2,0.0,4.2,9.0
2022-03-12 17:00:00,1.8,16.09,0,0,0.0,75.2,0.0,4.2,7.9
2022-03-12 18:00:00,0.5,16.09,0,0,0.0,79.8,0.0,4.2,5.8
2022-03-12 19:00:00,0.2,16.09,0,0,0.0,81.0,0.0,4.2,7.2
2022-03-12 20:00:00,-0.6,16.09,0,0,0.0,81.4,0.0,4.2,1.8
2022-03-12 21:00:00,-1.1,16.09,0,0,0.0,83.5,0.0,4.2,4.7
2022-03-12 22:00:00,-1.2,16.09,0,0,0.0,86.9,0.0,4.2,7.2
2022-03-12 23:00:00,-1.8,15.03,0,0,0.0,89.1,0.0,4.2,4.0
2022-03-13 00:00:00,-2.4,12.28,0,0,0.0,90.9,0.0,4.2,4.7
2022-03-13 01:00:00,-2.8,9.33,0,0,0.0,91.8,0.0,4.2,4.0
2022-03-13 02:00:00,-3.2,9.75,0,0,0.0,91.8,0.0,4.2,7.2
2022-03-13 03:00:00,-3.6,9.72,0,0,0.0,92.7,0.0,4.2,6.8
2022-03-13 04:00:00,-4.2,9.54,0,0,0.0,91.3,0.0,4.2,3.2
2022-03-13 05:00:00,-4.3,10.09,0,0,0.0,91.3,0.0,4.2,4.0
2022-03-13 06:00:00,-3.0,11.12,0,0,0.0,89.1,0.0,4.2,4.0
2022-03-13 07:00:00,-1.1,16.05,0,0,0.0,90.4,0.0,4.2,2.2
2022-03-13 08:00:00,0.7,16.09,1,0,0.0,79.0,0.0,4.2,4.0
2022-03-13 09:00:00,2.6,16.09,1,0,0.0,69.0,0.0,4.2,9.7
2022-03-13 10:00:00,3.9,16.09,1,0,0.0,60.9,0.0,4.2,8.3
2022-03-13 11:00:00,5.2,16.09,1,0,0.0,60.0,0.0,4.2,6.1
2022-03-13 12:00:00,5.1,16.09,1,0,0.0,60.9,0.0,4.2,9.4
2022-03-13 13:00:00,5.2,16.09,0,0,0.0,61.5,0.0,4.2,7.9
2022-03-13 14:00:00,4.8,16.09,0,0,0.0,61.5,0.0,4.2,9.7
2022-03-13 15:00:00,5.0,16.09,0,0,0.0,61.5,0.0,4.2,10.4
2022-03-13 16:00:00,4.0,16.09,0,0,0.0,65.7,0.0,4.2,12.2
2022-03-13 17:00:00,2.6,16.09,0,0,0.0,69.4,0.0,4.2,10.1
2022-03-13 18:00:00,2.1,16.09,0,0,0.0,65.0,0.0,4.2,9.7
2022-03-13 19:00:00,2.0,16.09,0,0,0.0,56.5,0.0,4.2,11.5
2022-03-13 20:00:00,1.9,16.09,0,0,0.0,53.2,0.0,4.2,11.5
2022-03-13 21:00:00,1.0,16.09,0,0,0.0,57.6,0.0,4.2,11.9
2022-03-13 22:00:00,0.3,16.09,0,0,0.0,58.2,0.0,4.2,9.0
2022-03-13 23:00:00,-0.2,16.09,0,0,0.0,57.9,0.0,4.2,7.9
2022-03-14 00:00:00,-1.1,16.09,0,0,0.0,63.1,0.0,4.2,10.4
2022-03-14 01:00:00,-1.9,16.09,0,0,0.0,63.7,0.0,4.2,6.8
2022-03-14 02:00:00,-2.0,16.09,0,0,0.0,63.1,0.0,4.2,10.1
2022-03-14 03:00:00,-2.0,16.09,0,0,0.0,61.5,0.0,4.2,7.6
2022-03-14 04:00:00,-3.0,16.09,0,0,0.0,73.7,0.0,4.2,5.4
2022-03-14 05:00:00,-2.5,16.09,0,0,0.0,73.3,0.0,4.2,6.1
2022-03-14 06:00:00,-0.6,16.09,0,0,0.1,66.3,0.1,4.3,5.0
2022-03-14 07:00:00,2.7,16.09,0,0,0.1,57.6,0.1,4.3,4.7
2022-03-14 08:00:00,5.0,16.09,1,0,0.1,45.6,0.1,4.3,4.7
2022-03-14 09:00:00,6.3,16.09,1,0,0.0,42.3,0.0,4.3,5.0
2022-03-14 10:00:00,8.0,16.09,1,0,0.0,36.9,0.0,4.3,8.6
2022-03-14 11:00:00,8.2,16.09,1,0,0.0,36.7,0.0,4.3,9.4
2022-03-14 12:00:00,8.4,16.09,1,0,0.0,38.2,0.0,4.3,9.7
2022-03-14 13:00:00,8.7,16.09,0,0,0.0,38.8,0.0,4.3,10.1
2022-03-14 14:00:00,8.1,16.09,0,0,0.0,44.2,0.0,4.3,9.7
2022-03-14 15:00:00,7.2,16.09,0,0,0.0,44.9,0.0,4.3,10.1
2022-03-14 16:00:00,5.4,16.09,0,0,0.0,50.9,0.0,4.3,10.1
2022-03-14 17:00:00,4.0,16.09,0,0,0.0,53.5,0.0,4.3,11.5
2022-03-14 18:00:00,3.1,16.09,0,0,0.0,53.2,0.0,4.3,10.8
2022-03-14 19:00:00,1.8,16.09,0,0,0.0,55.7,0.0,4.3,10.4
2022-03-14 20:00:00,0.9,16.09,0,0,0.0,57.4,0.0,4.3,9.0
2022-03-14 21:00:00,0.3,16.09,0,0,0.0,51.9,0.0,4.3,7.9
2022-03-14 22:00:00,-0.9,16.09,0,0,0.0,59.4,0.0,4.3,7.9
2022-03-14 23:00:00,-2.2,16.09,0,0,0.0,64.4,0.0,4.3,6.1
2022-03-15 00:00:00,-2.1,16.09,0,0,0.0,60.0,0.0,4.3,7.6
2022-03-15 01:00:00,-2.8,16.09,0,0,0.0,60.9,0.0,4.3,7.2
2022-03-15 02:00:00,-2.5,16.09,0,0,0.0,60.3,0.0,4.3,5.0
2022-03-15 03:00:00,-3.6,16.09,0,0,0.0,74.8,0.0,4.3,4.7
2022-03-15 04:00:00,-3.9,16.09,0,0,0.0,68.7,0.0,4.3,5.0
2022-03-15 05:00:00,-3.8,16.09,0,0,0.0,74.0,0.0,4.3,3.6
2022-03-15 06:00:00,-1.8,16.09,0,0,0.0,68.3,0.0,4.3,6.1
2022-03-15 07:00:00,0.4,16.09,0,0,0.0,68.7,0.0,4.3,4.0
2022-03-15 08:00:00,2.6,16.08,1,0,0.0,69.0,0.0,4.3,6.5
2022-03-15 09:00:00,4.7,16.09,1,0,0.0,61.8,0.0,4.3,8.6
2022-03-15 10:00:00,6.2,16.09,1,0,0.0,53.2,0.0,4.3,6.5
2022-03-15 11:00:00,6.3,16.09,1,0,0.0,55.4,0.0,4.3,7.2
2022-03-15 12:00:00,5.1,16.09,1,0,0.0,65.7,0.0,4.3,9.7
2022-03-15 13:00:00,6.3,16.09,1,0,0.0,56.5,0.0,4.3,7.6
2022-03-15 14:00:00,6.0,16.09,0,0,0.0,54.6,0.0,4.3,7.2
2022-03-15 15:00:00,4.8,16.09,0,0,0.0,62.1,0.0,4.3,5.0
2022-03-15 16:00:00,3.5,16.09,0,0,0.0,62.1,0.0,4.3,7.6
2022-03-15 17:00:00,1.1,16.09,0,0,0.0,79.0,0.0,4.3,1.8
2022-03-15 18:00:00,0.7,12.21,0,0,0.0,83.5,0.0,4.3,2.2
2022-03-15 19:00:00,0.1,9.28,0,0,0.0,86.0,0.0,4.3,5.4
2022-03-15 20:00:00,-0.6,11.21,0,0,0.0,85.6,0.0,4.3,5.8
2022-03-15 21:00:00,-1.0,8.35,0,0,0.0,87.3,0.0,4.3,8.3
2022-03-15 22:00:00,-1.2,8.05,0,0,0.0,88.2,0.0,4.3,8.3
2022-03-15 23:00:00,-1.6,8.05,0,0,0.0,90.4,0.0,4.3,7.6
2022-03-16 00:00:00,-2.4,8.05,0,0,0.0,88.2,0.0,4.3,5.0
2022-03-16 01:00:00,-2.8,8.05,0,0,0.0,86.5,0.0,4.3,7.9
2022-03-16 02:00:00,-2.4,8.05,0,0,0.0,89.1,0.0,4.3,9.4
2022-03-16 03:00:00,-2.5,8.05,0,0,0.0,89.1,0.0,4.3,9.4
2022-03-16 04:00:00,-3.1,8.05,0,0,0.0,89.5,0.0,4.3,6.1
2022-03-16 05:00:00,-2.7,8.22,0,0,0.0,89.1,0.0,4.3,11.2
2022-03-16 06:00:00,-0.9,9.99,0,0,0.0,83.5,0.0,4.3,11.2
2022-03-16 07:00:00,1.0,13.84,0,0,0.0,74.8,0.0,4.3,7.9
2022-03-16 08:00:00,2.5,16.09,1,0,0.0,68.7,0.0,4.3,10.8
2022-03-16 09:00:00,3.4,16.09,1,0,0.0,63.1,0.0,4.3,11.5
2022-03-16 10:00:00,3.9,16.09,1,0,0.0,59.7,0.0,4.3,9.4
2022-03-16 11:00:00,4.6,16.09,1,0,0.0,55.4,0.0,4.3,9.4
2022-03-16 12:00:00,4.9,16.09,1,0,0.0,49.1,0.0,4.3,12.6
2022-03-16 13:00:00,4.6,16.09,1,0,0.0,50.1,0.0,4.3,11.2
2022-03-16 14:00:00,4.2,16.09,0,0,0.0,49.6,0.0,4.3,10.8
2022-03-16 15:00:00,3.3,16.09,0,0,0.0,53.2,0.0,4.3,11.5
2022-03-16 16:00:00,2.2,16.09,0,0,0.0,61.8,0.0,4.3,8.6
2022-03-16 17:00:00,0.7,16.09,0,0,0.0,72.6,0.0,4.3,9.0
2022-03-16 18:00:00,-0.1,16.09,0,0,0.0,75.2,0.0,4.3,11.2
2022-03-16 19:00:00,-0.2,16.09,0,0,0.0,78.2,0.0,4.3,7.6
2022-03-16 20:00:00,-0.5,16.09,0,0,0.0,77.4,0.0,4.3,7.9
2022-03-16 21:00:00,-1.0,16.09,0,0,0.0,78.6,0.0,4.3,5.8
2022-03-16 22:00:00,-1.7,16.09,0,0,0.0,83.1,0.0,4.3,7.2
2022-03-16 23:00:00,-1.9,16.09,0,0,0.0,82.7,0.0,4.3,7.2
2022-03-17 00:00:00,-2.4,16.09,0,0,0.0,84.3,0.0,4.3,7.2
2022-03-17 01:00:00,-2.4,16.09,0,0,0.0,88.6,0.0,4.3,4.7
2022-03-17 02:00:00,-2.9,13.98,0,0,0.0,86.9,0.0,4.3,5.8
2022-03-17 03:00:00,-3.4,11.72,0,0,0.0,91.8,0.0,4.3,6.5
2022-03-17 04:00:00,-3.0,12.73,0,0,0.0,89.5,0.0,4.3,4.3
2022-03-17 05:00:00,-3.2,11.66,0,0,0.0,89.5,0.0,4.3,4.3
2022-03-17 06:00:00,-1.0,16.09,0,0,0.0,84.3,0.0,4.3,6.5
2022-03-17 07:00:00,1.3,16.09,0,0,0.0,77.1,0.0,4.3,3.2
2022-03-17 08:00:00,3.5,16.09,1,0,0.0,68.7,0.0,4.3,3.6
2022-03-17 09:00:00,4.8,16.09,1,0,0.0,60.6,0.0,4.3,6.5
2022-03-17 10:00:00,5.1,16.09,1,0,0.0,59.7,0.0,4.3,8.6
2022-03-17 11:00:00,5.5,16.09,1,0,0.0,54.0,0.0,4.3,7.9
2022-03-17 12:00:00,5.6,16.09,1,0,0.0,54.6,0.0,4.3,7.9
2022-03-17 13:00:00,5.6,16.09,1,0,0.0,52.2,0.0,4.3,7.2
2022-03-17 14:00:00,5.4,16.09,0,0,0.0,52.7,0.0,4.3,8.3
2022-03-17 15:00:00,4.9,16.09,0,0,0.0,54.6,0.0,4.3,9.0
2022-03-17 16:00:00,3.1,16.09,0,0,0.0,60.9,0.0,4.3,11.2
2022-03-17 17:00:00,2.0,16.09,0,0,0.0,67.0,0.0,4.3,11.5
2022-03-17 18:00:00,1.6,16.09,0,0,0.0,71.8,0.0,4.3,8.3
2022-03-17 19:00:00,1.1,16.09,0,0,0.0,75.5,0.0,4.3,7.9
2022-03-17 20:00:00,1.3,16.09,0,0,0.0,75.5,0.0,4.3,9.0
2022-03-17 21:00:00,1.6,16.09,0,0,0.0,70.8,0.0,4.3,14.0
2022-03-17 22:00:00,0.9,16.09,0,0,0.0,74.4,0.0,4.3,12.6
2022-03-17 23:00:00,0.7,16.09,0,0,0.0,74.0,0.0,4.3,14.8
2022-03-18 00:00:00,0.8,16.09,0,0,0.0,71.5,0.0,4.3,14.4
2022-03-18 01:00:00,0.8,16.09,0,0,0.0,70.4,0.0,4.3,15.5
2022-03-18 02:00:00,0.8,16.09,0,0,0.0,67.3,0.0,4.3,16.9
2022-03-18 03:00:00,0.6,16.09,0,0,0.0,68.7,0.0,4.3,15.8
2022-03-18 04:00:00,0.6,16.09,0,0,0.0,66.0,0.0,4.3,13.7
2022-03-18 05:00:00,1.0,16.09,0,0,0.0,65.3,0.0,4.3,19.8
2022-03-18 06:00:00,1.3,16.09,0,0,0.0,64.4,0.0,4.3,17.6
2022-03-18 07:00:00,2.1,16.09,0,0,0.0,63.1,0.0,4.3,19.8
2022-03-18 08:00:00,2.8,13.89,1,0,0.0,59.7,0.0,4.3,21.2
2022-03-18 09:00:00,3.2,16.09,1,0,0.0,62.1,0.0,4.3,20.5
2022-03-18 10:00:00,3.9,13.65,1,0,0.0,59.7,0.0,4.3,20.2
2022-03-18 11:00:00,4.1,13.5,1,0,0.0,61.8,0.0,4.3,20.9
2022-03-18 12:00:00,4.5,16.09,1,0,0.0,63.1,0.0,4.3,18.7
2022-03-18 13:00:00,4.4,16.09,0,0,0.0,63.7,0.0,4.3,14.0
2022-03-18 14:00:00,4.1,12.96,0,0,0.0,69.0,0.0,4.3,19.1
2022-03-18 15:00:00,3.5,11.84,0,0,0.0,77.4,0.0,4.3,19.8
2022-03-18 16:00:00,3.3,9.94,0,0,0.0,78.6,0.0,4.3,16.6
